1491012240,1086.42,1087.17,1087.17,1086.42,0.8481144999999999
1491012300,1086.43,1087.11,1087.11,1087.07,1.10141835
1491012360,1087.06,1087.08,1087.06,1087.08,1.7918910999999997
1491012420,1087.05,1087.08,1087.08,1087.05,0.9944367
1491012480,1087,1087,1087,1087,0.39990000000000003
1491012540,1087,1087.04,1087,1087.03,1.1880000000000002
1491012600,1086.75,1087.03,1087.03,1087,2.8118
1491012660,1085.83,1086.63,1086.52,1086.63,9.6062
1491012720,1086.11,1086.15,1086.15,1086.11,1.8946
1491012780,1086.08,1086.15,1086.09,1086.15,1.04661721
1491012840,1085.79,1087.02,1086.14,1087.02,5.432092529999998
1491012900,1086.64,1087.02,1086.8,1086.91,4.77929659
1491012960,1086.25,1086.98,1086.98,1086.25,1.6628323100000002
1491013020,1086.52,1086.87,1086.52,1086.87,0.3261
1491013080,1086.68,1086.94,1086.86,1086.93,0.622691
1491013140,1086.1,1086.86,1086.8,1086.86,8.963999999999999
1491013200,1086.86,1087,1086.89,1086.87,3.9621807299999996
1491013260,1086.9,1088.61,1086.95,1087.32,39.057776120000014
1491013320,1086.9,1087.32,1087.32,1086.96,1.06788491
1491013380,1086.76,1086.95,1086.89,1086.93,3.2265382899999997
1491013440,1086.7,1087,1086.76,1087,1.68910522
1491013500,1086.2,1086.99,1086.98,1086.2,4.737199999999999
1491013560,1086.23,1087,1086.24,1087,2.51000476
1491013620,1086.99,1087,1086.99,1087,1.5953
1491013680,1087,1087,1087,1087,0.1348
1491013740,1086.99,1087,1086.99,1087,1.7893
1491013800,1086.56,1087,1086.99,1086.56,7.30301674
1491013860,1086.97,1087,1086.99,1086.99,1.0519
1491013920,1086.63,1086.98,1086.71,1086.96,1.7634811000000001
1491013980,1086.97,1086.97,1086.97,1086.97,0.8494
1491014040,1086.97,1086.99,1086.97,1086.99,0.4955
1491014100,1086.98,1086.99,1086.99,1086.99,1.127
1491014160,1086.96,1086.98,1086.98,1086.97,4.8701
1491014220,1086.96,1086.97,1086.97,1086.96,1.7541000000000002
1491014280,1086.56,1086.99,1086.98,1086.8,14.669563300000002
1491014340,1086.77,1086.81,1086.78,1086.81,1.4566
1491014400,1086.67,1086.84,1086.67,1086.84,0.9536
1491014460,1086.88,1086.97,1086.97,1086.88,0.34
1491014520,1086.8,1086.85,1086.85,1086.8,1.5333
1491014580,1085,1086.27,1086.27,1085.96,14.2279271
